reporterCd,reporterLabel,partnerCd,partnerLabel,productCd,productLabel,200201 (USD Thousand),200202 (USD Thousand),200203 (USD Thousand),200204 (USD Thousand),200301 (USD Thousand),200302 (USD Thousand),200303 (USD Thousand),200304 (USD Thousand),200401 (USD Thousand),200402 (USD Thousand),200403 (USD Thousand),200404 (USD Thousand),200501 (USD Thousand),200502 (USD Thousand),200503 (USD Thousand),200504 (USD Thousand),200601 (USD Thousand),200602 (USD Thousand),200603 (USD Thousand),200604 (USD Thousand),200701 (USD Thousand),200702 (USD Thousand),200703 (USD Thousand),200704 (USD Thousand),200801 (USD Thousand),200802 (USD Thousand),200803 (USD Thousand),200804 (USD Thousand),200901 (USD Thousand),200902 (USD Thousand),200903 (USD Thousand),200904 (USD Thousand),201001 (USD Thousand),201002 (USD Thousand),201003 (USD Thousand),201004 (USD Thousand),201101 (USD Thousand),201102 (USD Thousand),201103 (USD Thousand),201104 (USD Thousand),201201 (USD Thousand),201202 (USD Thousand),201203 (USD Thousand),201204 (USD Thousand),201301 (USD Thousand),201302 (USD Thousand),201303 (USD Thousand),201304 (USD Thousand),201401 (USD Thousand),201402 (USD Thousand),201403 (USD Thousand),201404 (USD Thousand),201501 (USD Thousand),201502 (USD Thousand),201503 (USD Thousand),201504 (USD Thousand),201601 (USD Thousand),201602 (USD Thousand),201603 (USD Thousand),201604 (USD Thousand),201701 (USD Thousand),201702 (USD Thousand),201703 (USD Thousand),201704 (USD Thousand),201801 (USD Thousand),201802 (USD Thousand),201803 (USD Thousand),201804 (USD Thousand),201901 (USD Thousand),201902 (USD Thousand),201903 (USD Thousand),201904 (USD Thousand),202001 (USD Thousand),202002 (USD Thousand),202003 (USD Thousand),202004 (USD Thousand),202101 (USD Thousand),202102 (USD Thousand),202103 (USD Thousand),202104 (USD Thousand),202201 (USD Thousand),202202 (USD Thousand),202203 (USD Thousand),202204 (USD Thousand),202301 (USD Thousand),202302 (USD Thousand),202303 (USD Thousand),202304 (USD Thousand),202401 (USD Thousand),202402 (USD Thousand),202403 (USD Thousand),202404 (USD Thousand),202501 (USD Thousand),202502 (USD Thousand),202503 (USD Thousand),202504 (USD Thousand),202601 (USD Thousand),202602 (USD Thousand)
439956,timor leste import,626,Timor-Leste,2003,"Setas y demás hongos y trufas, preparados o conservadoos sin vinagre ni ácido acético",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25,7,11,2,43,59,23,2,12,19,5,3,14,12,25,9,52,9,6,18,17,21,17,19,7,17,36,10,17,8,8,9,16,12,11,13,3,11,20,5,8,22,25,24,21,21,19,10,19,19,14,9,17,21,24,17,20,12,8,29,
439956,timor leste import,626,Timor-Leste,5601,"Guata de materia textil y artículos de esta guata; fibras textiles de longitud <= 5 mm ""tundiznos"", nudos y motas de materia textil (exc. guata y artículos de guata impregnados o recubiertos de sustancias farmacéuticas o acondicionados para la venta al por menor con fines médicos, quirúrgicos, odontológicos o veterinarios, así como impregnados, recubiertos o revestidos de perfume, maquillaje, jabón o detergentes)",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,3,8,6,3,2,4,4,14,5,18,11,1,13,12,11,3,0,2,3,1,1,3,1,8,,1,,,5,3,33,,1,,6,6,3,,3,5,7,13,7,3,20,3,5,1,8,6,15,,4,7,11,12,15,18,14,11,18,19,36,33,6,28,85,21,18
439956,timor leste import,626,Timor-Leste,9202,"Guitarras, violines, arpas y demás instrumentos musicales de cuerda (exc. con teclado)",,,,,,,,,,,,,,,,,,,,,4,5,,,1,1,,1,,,10,10,15,12,22,19,22,5,27,9,4,7,6,2,3,2,,,9,2,4,7,9,5,1,15,2,5,10,23,14,15,6,10,3,5,1,3,,11,13,6,4,11,24,6,3,3,15,21,45,19,7,13,11,4,28,14,15,19,37,11,23,12,14,17,17,15
439956,timor leste import,626,Timor-Leste,3820,Preparaciones anticongelantes y líquidos preparados para descongelar (exc. aditivos preparados para aceites minerales o para otros líquidos utilizados para los mismos fines que los aceites minerales),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,4,,,,,,,,,1,,,,,,,,,,3,,1,,11,,5,13,21,9,35,8,7,3,4,6,11,13,3,8,4,1,,,83,58,70,38
439956,timor leste import,626,Timor-Leste,6111,"Prendas y complementos ""accesorios"" de vestir, de punto, para bebés (exc. gorras)",,,,,,,,,,,,,,,7,,1,,,,1,,,,,,,1,,,10,3,7,4,6,6,6,4,4,3,4,6,10,9,7,9,8,14,6,7,8,9,4,4,5,9,5,51,4,1,2,12,,,1,4,1,,1,2,3,8,3,7,9,4,,1,3,15,3,6,9,10,8,20,19,13,8,6,15,9,17,10,21,31,20,19
439956,timor leste import,626,Timor-Leste,6815,"Manufacturas de piedra o de otras materias minerales, incl. las fibras de carbono y sus manufacturas y las manufacturas de turba, n.c.o.p.",,,,,,,,,,,,,,,,,,,,,,,,,4,19,26,,,3,,2,2,7,5,7,4,15,15,16,25,22,4,6,20,54,11,9,9,8,6,6,22,11,16,17,45,8,3,36,7,5,10,9,5,43,38,21,19,3,1,5,4,4,14,7,,1,,2,3,4,20,7,9,11,17,13,12,18,42,18,5,6,7,9,28,13
439956,timor leste import,626,Timor-Leste,7907,"Manufacturas de cinc, n.c.o.p.",,,,,,,,,,,,,,2,,,16,32,117,137,29,,134,5,146,3,10,399,150,59,194,486,129,120,193,125,89,268,42,59,61,35,37,56,41,36,18,40,12,3,5,85,2,6,202,15,16,274,8,22,5,7,3,4,2,7,3,4,22,,6,6,1,1,19,3,14,2,7,2,11,4,3,13,2,17,2,13,10,8,4,5,12,9,9,9,13,7
439956,timor leste import,626,Timor-Leste,8455,Laminadores para metal y sus cilindros; sus partes,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,8,,96,4,26,23,,,,20,,13,23,,52,146,,18,,,,4,1,16,83,,,64,,,,4,4,,,4,,25,13,,,40,23,12,1,2,51,1,1,152,18,247,344,114,8,13,19,2,37,41,17,3,111,30,114,39
439956,timor leste import,626,Timor-Leste,9024,"Máquinas y aparatos para ensayos de dureza, tracción, compresión, elasticidad u otras propiedades mecánicas de materiales ""p.ej. metal, madera, textil, papel, plástico""",,,,,,,,,,,,,,,20,,,,,1,,,,,,,,,,,28,3,,,,,10,,,2,3,,,,5,,,129,,3,,101,4,95,13,60,31,33,82,,,,1,,,12,5,17,34,44,,132,12,,5,4,3,4,1,,,,,,19,9,20,13,1,4,4,27,9,9,1,17,,5
439956,timor leste import,626,Timor-Leste,9205,"Clarinetes, trompetas, gaitas y demás instrumentos musicales de viento (exc. órganos)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,5,,4,2,,,,2,1,0,0,0,,,1,,,,2,,,1,3,1,,,1,1,15,4,,1,22,13,97,351,5,3,1,1194,536,132,7,,19,4,3,1,7,7,1,3,2,13,,2,3,,3,7,,,2,5
439956,timor leste import,626,Timor-Leste,0210,"Carne y despojos comestibles, salados o en salmuera, secos o ahumados; harina y polvo comestibles, de carne o de despojos",,,,,,,,,5,2,3,1,,,,1,,,1,,,2,,2,1,,,,,3,5,1,,1,,7,21,3,13,20,22,30,1,12,24,15,14,8,71,15,6,36,11,14,28,17,3,,,6,17,3,8,32,4,11,14,5,4,10,11,3,3,3,9,6,11,9,8,17,10,19,20,15,5,16,4,12,1,1,19,1,28,7,,1,,
439956,timor leste import,626,Timor-Leste,2815,"Hidróxido de sodio ""sosa o soda cáustica""; hidróxido de potasio ""potasa cáustica""; peróxidos de sodio o de potasio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701,1,,,,0,,0,1,0,0,,,,,,,,,,12,1,,,7,17,,8,,,,,9,,4,8,,11,,4,4,4,14,14,41,,36,8,20,18,27,,12,12,,,6,,,,2,3,
439956,timor leste import,626,Timor-Leste,3902,"Polímeros de propileno o de otras olefinas, en formas primarias",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,10,,,,,,,,,0,,,,,,,1,,,,,,,,,3,3,,,36,,40,,,2,19,3,16,,7,,,,5,,,,,1,,,,12,29,16,22,,9,,2,4,18,
439956,timor leste import,626,Timor-Leste,5704,"Alfombras y demás revestimientos para el suelo, de fieltro, distintos de los de pelo insertado y los flocados, aunque estén confeccionados",,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,36,2,1,,7,,54,,3,1,1,0,,,4,3,21,10,,,,,,,,,,,5,,,,,,,,,,,,,,12,,,,24,3,,,4,,9,,,12,10,,2,,,,,,4,
439956,timor leste import,626,Timor-Leste,5806,"Cintas de materia textil (exc. etiquetas, escudos y artículos simil.); cintas sin trama, de hilados o fibras paralelizados y aglutinados",,,,,,,,,,,,,,,1,,1,4,,,,,,,,,,,,,,,1,,,,,,,,2,1,8,1,0,,,2,,,,,,,,,,2,,16,,3,1,,7,5,12,,1,,13,6,9,1,,3,10,,5,3,1,20,4,3,5,3,8,12,,2,5,3,6,5,14,15,32,23
439956,timor leste import,626,Timor-Leste,6805,"Abrasivos naturales o artificiales en polvo o gránulos con soporte de materia textil, papel, cartón u otras materias, incl. recortados, cosidos o unidos de otra forma",,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,1,11,,,,,1,,0,,2,,,2,1,1,1,,,3,,1,2,,8,5,2,2,2,8,,,,,4,,2,4,10,,4,,1,,6,4,1,8,,19,1,17,15,3,12,,5,12,3,9,44,10,17,6,2
439956,timor leste import,626,Timor-Leste,8436,"Máquinas y aparatos, n.c.o.p., para la agricultura, horticultura, silvicultura, avicultura o apicultura, incl. los germinadores con dispositivos mecánicos o térmicos incorporados y las incubadoras y criadoras agrícolas; sus partes",,,,,,,,,,,,,,,,,,,,,,,2,,,1,14,57,,,,1,,2,9,,,,,,2,,2,,,7,,241,,124,1,109,1,,1,,,,32,,46,2,1,1,14,2,2,1,103,,1,9,8,1,52,1,25,20,14,4,3,1,3,17,,1,1,12,37,2,326,6,16,9,266,4,18,17
439956,timor leste import,626,Timor-Leste,8437,"Máquinas para limpieza, clasificación o cribado de semillas, granos u hortalizas de vaina seca; máquinas y aparatos para la molienda o el tratamiento de cereales u hortalizas de vaina seca; sus partes (exc. de tipo rural, así como máquinas y aparatos cuyo funcionamiento se base en un cambio de temperatura, columnas secadoras centrífugas y filtros de aire)",,,,,,,,,,,,,,,,,,,,,,,5,,11,10,8,19,33,15,87,26,63,33,42,117,3,20,6,6,5,26,6,12,55,27,22,133,195,36,15,28,90,17,13,22,11,100,34,16,50,26,88,13,16,27,21,42,40,42,43,77,29,13,69,155,30,56,35,53,109,88,73,17,99,127,135,12,26,145,99,24,23,68,96,25,64,93
439956,timor leste import,626,Timor-Leste,0302,"Pescado comestible, fresco o refrigerado (exc. filetes y demás carne de pescado de la partida 0304)",,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,6,,4,,7,6,3,,,,,,2,5,24,22,1,1,4,7,1,22,18,19,13,17,17,23,3,13,8,5,3,21,11,12,32,9,6,2,,,1,1,,,,,,,,,,,,,6,,,11,52,105,239,273,265,273,300,337,196,256
439956,timor leste import,626,Timor-Leste,0409,Miel natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,2,4,,1,4,2,,8,3,,1,,9,7,,1,,4,3,2,5,2,,,4,6,2,9,3,5,2,7,6,2,4,3,8,8,,8,11,9,4,8,5,4,4,12,9,11,4,15,15,18,11,9,10,10,24,5
439956,timor leste import,626,Timor-Leste,1202,"Cacahuetes ""cacahuetes, maníes"" sin tostar ni cocer de otro modo, incl. sin cáscara o quebrantados",,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,1,8,1,,1,5,1,1,0,3,17,4,1,1,1,,2,4,1,2,1,,,1,,,1,2,3,3,3,2,1,2,6,3,1,1,1,2,2,,32,14,1,2,5,1,13,5,3,68,7,26,11,15,17,30,3,10,27,15,26,12,116
439956,timor leste import,626,Timor-Leste,2301,"Harina, polvo y ""pellets"", de carne, de despojos, de pescado o de crustáceos, de moluscos o demás invertebrados acuáticos, impropios para la alimentación humana; chicharrones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0,1,0,,0,,,,,,,7,1,1,,1,5,55,,1,34,7,,,,,,,,10,89,30,,,135,,,17,1,,,,,,,,11,,,15,2,,17,,32,12,
439956,timor leste import,626,Timor-Leste,3204,"Materias colorantes orgánicas sintéticas, aunque sean de constitución química definida; preparaciones a base de materias colorantes orgánicas sintéticas, del tipo de las usadas para colorear cualquier materia o como ingredientes para fabricar prepariones colorantes (exc. preparaciones de las partidas 3207 a 3210, 3212, 3213 y 3215); productos orgánicos sintéticos de los tipos utilizados para el avivado fluorescente o como luminóforos, incl. de constitución química definida",,,,,,,,,,,,,,,,,5,,1,,,3,,,,,,,,,,,8,,,,,,1,1,0,32,1,65,,0,37,25,52,24,,,10,,,,1,1,,1,,,1,,2,,,,,,,,1,1,1,1,1,12,1,6,,11,10,3,1,6,52,11,1,5,48,2,3,1,12,21,1,
439956,timor leste import,626,Timor-Leste,3212,"Pigmentos, incl. el polvo y laminillas metálicos, dispersos en medios no acuosos, líquidos o en pasta, de los tipos utilizados para la fabricación de pinturas; hojas para el marcado a fuego de los tipos utilizados para encuadernaciones o guarniciones interiores de sombreros; tintes y demás materias colorantes, n.c.o.p., presentados en formas o envases para la venta al por menor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,6,7,4,4,1,1,35,177,66,70,67,59,65,98,10,105,81,21,7,10,9,7,4,2,11,10,21,7,23,8,28,9,11,8,10,36,10,27,10,17,6,14,12,11,5,16,6,11,12,6,3,,1,3
439956,timor leste import,626,Timor-Leste,3809,"Aprestos y productos de acabado, aceleradores de tintura o de fijación de materias colorantes y demás productos y preparaciones ""p.ej. aprestos y mordientes"", de los tipos utilizados en la industria textil, del papel, del cuero o industrias simil., n.c.o.p.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,10,26,8,44,51,98,7,78,47,34,24,25,7,5,15,18,,,,17,,2,7,,,,1,1,6,2,1,,1,,,,,4,5,5,8,4,10,18,8,2,,,,,,,7,11,19,11,3,12,1,21,29,7,42,16,19,18
439956,timor leste import,626,Timor-Leste,4415,"Cajones, cajas jaulas, tambores y envases simil., de madera; carretes para cables, de madera; paletas, paletas caja y demás plataformas para carga, de madera; cercos para paletas, de madera (exc. contenedores especialmente concebidos y equipados para uno o varios medios de transporte)",,,,,,,,,,3,,,,,,,,,,,,,,,,,,,6,,,,,2,,,,,,,,,,0,0,0,,,5,,,12,,,1,16,2,,1,,,,3,7,3,,,13,,6,,,,,1,1,1,3,5,4,1,9,15,2,121,429,11,11,1,1,,2,1,1,,28,,
439956,timor leste import,626,Timor-Leste,5201,"Algodón, sin cardar ni peinar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,0,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,11,1,4,2,8,12,10,24,11,7,9
439956,timor leste import,626,Timor-Leste,6903,"Retortas, crisoles, muflas, toberas, tapones, soportes, copelas, tubos, fundas, varillas y demás productos cerámicos refractarios (exc. los de harinas silíceas fósiles o de tierras silíceas simil., así como ladrillos, placas, baldosas y demás productos cerámicos análogos de construcción, refractarios)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,2,,,5,1,1,2,5,1,,,,,1,1,1,3,1,1,1,3,2,1,1,1,,,1,1,,1,1,6,3,1,5,,2,1,1,11,,4,1,1,2,,5,2,1,3
439956,timor leste import,626,Timor-Leste,7020,"Manufacturas de vidrio, n.c.o.p.",,,,,,,,,,,2,,1,,,,39,1,1,,1,12,15,10,6,7,14,16,6,10,13,2,3,2,6,15,6,16,14,9,5,16,50,16,3,17,6,13,25,21,38,86,60,17,14,29,18,18,37,13,13,64,5,5,6,49,15,30,20,22,24,13,1,9,5,24,18,6,38,50,6,16,74,19,96,12,21,11,34,9,5,5,13,6,18,11,2,3
439956,timor leste import,626,Timor-Leste,7606,"Chapas y tiras, de aluminio, de espesor > 0,2 mm (exc. chapas y tiras extendidas ""desplegadas"")",,,,,,,,,,,,,,,,,,,,,27,1,9,,2,2,5,8,3,40,2,16,3,,,3,1,33,13,7,8,3,133,62,9,14,5,12,5,4,4,4,115,286,1,79,72,36,68,10,4,4,4,30,17,12,3,6,1,5,,2,11,,8,,,5,52,8,18,12,33,80,30,12,13,11,8,204,997,376,19,51,22,143,606,69
439956,timor leste import,626,Timor-Leste,8208,"Cuchillas y hojas cortantes, de metal común, para máquinas o aparatos mecánicos",,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,3,,2,,15,29,,,2,,0,3,4,2,2,3,5,12,11,1,593,,3,,,1,,6,,1,1,3,1,6,,2,5,,,1,1,,1,,,,,2,2,1,4,1,4,,,102,10,11,1,5,5,4,3,4,2,13,,
439956,timor leste import,626,Timor-Leste,8308,"Cierres, monturas cierre, hebillas, hebillas cierre, corchetes, ganchos, anillos para ojetes y artículos simil., de metal común, para prendas de vestir, calzado, toldos, marroquinería o demás artículos confeccionados; remaches tubulares o con espiga hendida de metal común; cuentas y lentejuelas, de metal común",,,,,,,,,,,,,,,,,2,,,,,1,,,1,,,26,19,,4,1,,,2,1,14,,,,0,0,4,0,0,,,1,,6,1,3,,7,17,24,67,8,2,13,6,21,19,1,1,22,1,22,2,2,18,12,1,1,2,7,7,1,5,5,1,2,5,3,12,4,7,11,41,15,4,26,12,2,1,23,9,29
439956,timor leste import,626,Timor-Leste,8526,"Aparatos de radar, radionavegación o radiotelemando",,,,,,,,,1,1,,,,,,,,,,,,,,,9,,,,,,,,,,,221,,1,,2,,5,6,2,1,89,1,,,16,2,12,63,,,84,5,162,7,23,5,4,1,4,15,11,54,,43,10,13,29,25,12,3,16,9,2,10,6,18,16,17,14,,7,57,11,25,1,227,3,17,22,,5,15,16
439956,timor leste import,626,Timor-Leste,5903,"Telas impregnadas, recubiertas, revestidas o estratificadas con plástico (exc. napas tramadas para neumáticos fabricadas con hilados de alta tenacidad de nailon o demás poliamidas, de poliésteres o de rayón viscosa; revestimientas de materia textil para paredes, impregnadas o revestidas; revestimientos para suelos con una base de materia textil con un recubrimiento o revestimiento de plástico)",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,1,,73,2,,,,,,0,2,,,2,,,32,5,11,104,9,,16,21,38,21,1,,14,,1,4,,,6,,22,,,,2,8,20,129,20,47,22,15,11,9,17,22,10,2,1,6,33,2,23,68,46,123,1
439956,timor leste import,626,Timor-Leste,6806,"Lana de escoria, de roca y lanas minerales simil., vermiculita dilatada, arcilla dilatada, espuma de escoria y productos minerales simil. dilatados; mezclas y manufacturas de materias minerales para aislamiento térmico o acústico o para la absorción del sonido (exc. manufacturas de hormigón ligero, de amianto, de amiantocemento, de celulosacemento o simil.; mezclas y otras manufacturas de amianto o a base de amianto; productos cerámicos)",,,,,,,,,,9,,,,,,,,,,,9,,23,,,,12,,,4,1,,,,1,1,20,46,66,15,6,,,13,,,12,4,12,1,,3,19,5,6,6,9,26,355,92,17,1,3,,,,1,,,,5,25,278,2,,2,33,17,6,11,14,2,10,1,,17,12,10,37,2,5,5,13,6,26,21,18,11
439956,timor leste import,626,Timor-Leste,7319,"Agujas de coser, de tejer, pasacintas, agujas de ganchillo ""croché"", punzones para bordar y artículos simil., de uso manual, de hierro o acero; alfileres de gancho ""imperdibles"" y demás alfileres, de hierro o acero, n.c.o.p.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4,,3,2,1,1,1,,0,0,1,1,0,0,0,1,,1,,1,2,,,,1,2,2,2,3,,1,1,1,,1,,1,2,1,8,6,4,,1,7,4,,4,16,4,9,14,5,12,21,3,10,10,13,15,12,1,17,5,10,2,10
439956,timor leste import,626,Timor-Leste,8438,"Máquinas y aparatos, no expresados ni comprendidos en otra parte del capítulo 84, para la preparación o fabricación industrial de alimentos o bebidas; sus partes (exc. máquinas y aparatos para la extracción o la preparación de aceites o grasas, animales o vegetales fijos)",,,,,,,,,,4,,,,,,,66,,,10,,5,,,,,,1,5,,,,,17,45,87,6,10,,4,1,0,2,,0,0,1,32,18,6,25,,,51,37,101,5,40,659,124,10,16,11,2,4,1,2,12,40,7,4,6,6,2,2,7,31,60,3,42,85,31,45,72,3,23,3,10,12,30,10,103,16,13,20,165,25,26
439956,timor leste import,626,Timor-Leste,8465,"Máquinas herramientas, incl. máquinas para clavar, grapar, encolar o ensamblar de otro modo, para trabajar madera, corcho, hueso, caucho endurecido, plásticos duros o materias duras similares (exc. ​​máquinas para trabajar a mano y máquinas para la fabricación aditiva)",,,,,,,,,,,,,,,157,40,,1,,,,,,,17,2,,,,,32,1,1,1,1,12,11,1,106,1,3,14,1,4,3,1,14,2,3,2,6,5,4,25,17,44,5,2,4,1,4,2,56,3,5,4,58,6,4,,13,17,31,3,6,5,27,17,,2,2,2,3,,12,12,10,10,6,23,2,24,37,39,26,29,12,29
439956,timor leste import,626,Timor-Leste,8472,"Copiadoras hectográficas, mimeógrafos, máquinas para imprimir direcciones, distribuidores automáticos de billetes de banco, máquinas de clasificar, contar o encartuchar monedas, sacapuntas, perforadoras, grapadoras y demás máquinas y aparatos de oficina, n.c.o.p.",,,,,,,,,,,,,2,,,,,3,,,3,,4,,,24,17,0,6,5,2,20,6,13,6,9,91,6,,1,0,0,55,31,2,3,,,,1,49,9,1,1,6,1,4,106,351,3,8,3,1,7,10,222,3,,3,4,3,218,,12,15,11,6,3,22,27,696,27,12,20,6,5,59,10,77,75,127,21,29,49,32,24,32,27
439956,timor leste import,626,Timor-Leste,8524,"Módulos de pantalla plana, incluso con pantalla táctil incorporada",,,,,,,,,,2,,,4,,,3,3,1,6,1,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,10,,1,,1,134,2,176,287,1,498
439956,timor leste import,626,Timor-Leste,9001,"Fibras ópticas y haces de fibras ópticas, cables de fibras ópticas, hojas y placas de materia polarizante; lentes, incl. las de contacto, prismas, espejos y demás elementos de óptica de cualquier materia, sin montar (exc. cables constituidos por fibras ópticas enfundadas individualmente y elementos de vidrio sin trabajar ópticamente)",,,,,,,,,,,,,,,,,,,5,,4,,,,,,,1,,,,,,,,,,6,,15,0,11,0,0,3,0,3,63,49,,27,3,101,10,,9,1,,,2,,6,1,,3,,,8,1,1,,1,1,,2,3,1,,,12,,1,3,3,1,2,2,10,1,1,1,3,11,1,1,1,,1
439956,timor leste import,626,Timor-Leste,9015,"Instrumentos y aparatos de geodesia, topografía, agrimensura, nivelación, fotogrametría, hidrografía, oceanografía, hidrología, meteorología o geofísica; telémetros (exc. las brújulas)",,,,,,,,,18,3,2,,,7,,,17,,31,8,5,,,371,934,5,45,,,62,3,6,,244,70,4684,411,145,16,2564,24,51,6,0,129,10,13,58,8,,,29,120,185,2,2541,72,8,20,56,22,64,,1,55,36,1642,45,51,1,56,,7,34,2,8,4,1,2,13,,220,23,24,33,5,13,10,23,3,16,82,190,213,169,121,8331,5
439956,timor leste import,626,Timor-Leste,9206,"Tambores, cajas, xilófonos, platillos, castañuelas, maracas y demás instrumentos musicales de percusión",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,1,,2,,1,,,91,1,1,1,,8,,3,,,,3,8,4,1,,14,,1,6,,,2,,1,,,1,,,1,13,5,,5,4,5,2,4,8,4,5,6,3,9,3,3,10,3,2,3,3,1,2,1,5,5,7
439956,timor leste import,626,Timor-Leste,3405,"Betunes y cremas para el calzado, encáusticos, abrillantadores para carrocerías, vidrio o metal, pastas y polvos para fregar y preparaciones simil., incl. papel, guata, fieltro, tela sin tejer, plástico o caucho celulares, impregnados, recubiertos o revestidos de estas preparaciones (exc. ceras artificiales y ceras preparadas de la partida 3404)",,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,2,2,2,1,2,1,1,7,4,2,2,3,12,10,3,14,,3,2,15,1,6,13,4,5,3,7,2,19,8,4,10,22,6,7,4,7,2,15,9,4,12,13,2,4,8,2,4,5,10,12,7,4,10,5,14,10,9,10,20,1,1,128,,1,10,1,5
439956,timor leste import,626,Timor-Leste,5602,"Fieltro, incl. impregnado, recubierto, revestido o estratificado, n.c.o.p.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,0,1,,0,0,,,,2,,,4,,,4,,2,,,,,,,,,,3,,,,,,,2,,2,,,,14,9,,,,,,9,,,3,,2,10,1,23,3,13
439956,timor leste import,626,Timor-Leste,8464,"Máquinas herramienta para trabajar piedra, cerámica, hormigón, amiantocemento o materias minerales simil. o para trabajar el vidrio en frío (exc. máquinas accionadas manualmente)",,,,,,,,,,,,,,,,,,,,,,,,,,1,,35,,,5,1,,44,1,2,,8,6,16,644,29,2,1,0,38,32,5,3,,2,38,,23,,4,88,29,12,3,7,14,82,1,,25,20,4,4,,1,3,2,,5,,7,4,6,3,14,5,,10,3,2,18,9,7,50,11,1,28,2,3,10,1,18
439956,timor leste import,626,Timor-Leste,8521,"Aparatos de grabación o reproducción de imagen y sonido ""vídeos"", incl. con receptor de señales de imagen y sonido incorporado (exc. videocámaras)",,,,,,,,,,,,1,3,,,,,,5,7,,,6,,3,,,,,,5,3,20,26,78,136,83,137,192,183,165,406,271,80,47,42,23,95,55,55,19,32,53,25,38,12,16,166,13,14,22,6,68,10,29,3,5,2,1,,18,4,3,,,1,2,3,1,6,57,2,42,7,2,1,1,9,7,13,29,2,,1,2,25,,8
439956,timor leste import,626,Timor-Leste,9022,"Aparatos basados ​​en el uso de rayos X o de radiaciones alfa, beta, gamma u otras radiaciones ionizantes, incluso para uso médico, quirúrgico, odontológico o veterinario, incl. Aparatos de radiografía o radioterapia, tubos de rayos X y otros generadores de rayos X, generadores de alta tensión, paneles y escritorios de control, pantallas, mesas de examen o tratamiento, sillas y similares",,,,,,,,,,6,,,,,,120,,,7,,,148,,,,32,5,232,259,12,47,1,30,10,20,7,140,13,2,430,6925,860,121,1,33,65,2,52,30,,,5,,168,,68,,92,18,47,,579,35,720,13,,304,,,,41,285,31,,,,,,9,,1090,,1536,245,,1688,23,9,195,287,6,104,233,215,,,,129
439956,timor leste import,626,Timor-Leste,9023,"Instrumentos, aparatos y modelos, concebidos para demostraciones ""p.ej. en la enseñanza o exposiciones"", no susceptibles de otros usos (exc. aparatos de entrenamiento de vuelo, piezas de colección y antigüedades de más de 100 años)",,,,,,,,,,,,,23,,,,,,,,,,,7,,,,,3,0,,,36,,,37,,,,,,,,6,,,,1,38,,,,20,,319,3,11,4,,3,,,4,18,,8,,2,,,,78,,,,10,2,,,,3,,45,8,5,65,1,9,,5,,,,1,10,3,5,22
439956,timor leste import,626,Timor-Leste,9605,"Juegos de viaje para aseo personal, costura o limpieza del calzado o de prendas de vestir (exc. juegos de manicura)",,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,19,8,,,,2,,,1,,1,4,1,,,,,,10,,1,2,16,10,2,1,2,,6,5,,2,9,2,4,5,7,14,8,10,6,14,35,10,13,29,7,4,32,1,9,12,15,19,24,12,15,8,29,16,27
439956,timor leste import,626,Timor-Leste,0702,Tomates frescos o refrigerados,,,,,,,,,18,11,4,5,4,1,,,,16,26,12,10,17,18,21,22,18,16,14,16,14,13,19,16,19,14,22,22,25,23,15,13,21,13,6,4,2,2,2,1,3,4,2,,,,,,1,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,44,36,8,17,30,42,19,34,89,85,61,89,116
